intersection_id, city        , timestamp          , north_vehicle_count, south_vehicle_count, east_vehicle_count, west_vehicle_count, vehicle_type_distribution                    , avg_wait_time, queue_length, signal_phase, reward
              1, Chennai     , 2024-01-01 00:00:00,                  24,                  27,                 26,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        133.36,           18, East-West   , -85.72
             32, Coimbatore  , 2024-01-02 04:30:00,                  17,                  17,                 18,                 18, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        114.92,            8, East-West   , -71.65
             32, Coimbatore  , 2024-01-02 06:00:00,                  18,                  19,                 16,                 19, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        126.63,           12, North-South , -79.68
             32, Coimbatore  , 2024-01-02 07:30:00,                  73,                  77,                 78,                 74, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        204.47,          162, East-West   , -171.28
             32, Coimbatore  , 2024-01-02 09:00:00,                  42,                  42,                 41,                 48, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        178.22,           61, North-South , -125.53
             32, Coimbatore  , 2024-01-02 10:30:00,                  43,                  44,                 42,                 49, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        185.65,           66, North-South , -131.39
             32, Coimbatore  , 2024-01-02 12:00:00,                  62,                  65,                 58,                 55, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        208.33,          100, North-South , -155.1
             32, Coimbatore  , 2024-01-02 13:30:00,                  57,                  59,                 61,                 62, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        199.05,           99, East-West   , -149.43
             32, Coimbatore  , 2024-01-02 15:00:00,                  52,                  47,                 51,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        194.62,           90, North-South , -143.97
             32, Coimbatore  , 2024-01-02 16:30:00,                  44,                  48,                 44,                 46, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        184.04,           70, North-South , -131.42
             32, Coimbatore  , 2024-01-02 18:00:00,                  72,                  71,                 62,                 70, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.6 ,          135, North-South , -169.56
             32, Coimbatore  , 2024-01-02 19:30:00,                  67,                  62,                 64,                 71, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        212.8 ,          124, North-South , -165.18
             32, Coimbatore  , 2024-01-02 21:00:00,                  19,                  19,                 20,                 18, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.72,           13, North-South , -80.83
             32, Coimbatore  , 2024-01-02 22:30:00,                  19,                  18,                 20,                 18, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        130.47,            9, East-West   , -80.98
             33, Coimbatore  , 2024-01-03 00:00:00,                  19,                  19,                 17,                 20, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        128.82,           12, North-South , -81.09
             33, Coimbatore  , 2024-01-03 01:30:00,                  20,                  19,                 19,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        118.37,           10, East-West   , -74.02
             33, Coimbatore  , 2024-01-03 03:00:00,                  18,                  18,                 18,                 18, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.44,           10, North-South , -75.37
             33, Coimbatore  , 2024-01-03 04:30:00,                  19,                  18,                 18,                 19, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        126.8 ,           10, East-West   , -79.18
             33, Coimbatore  , 2024-01-03 06:00:00,                  19,                  20,                 18,                 20, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        128.29,            5, East-West   , -78.57
             33, Coimbatore  , 2024-01-03 07:30:00,                  66,                  65,                 65,                 74, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        209.91,          130, North-South , -165.05
             33, Coimbatore  , 2024-01-03 09:00:00,                  43,                  46,                 46,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        171.16,           64, East-West   , -122.0
             33, Coimbatore  , 2024-01-03 10:30:00,                  40,                  44,                 47,                 43, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        181.9 ,           62, East-West   , -127.94
             33, Coimbatore  , 2024-01-03 12:00:00,                  54,                  63,                 59,                 65, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.23,          101, East-West   , -157.04
             33, Coimbatore  , 2024-01-03 13:30:00,                  65,                  64,                 55,                 62, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        197.41,          106, East-West   , -150.44
             33, Coimbatore  , 2024-01-03 15:00:00,                  47,                  51,                 43,                 46, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        170.8 ,           75, North-South , -125.18
             33, Coimbatore  , 2024-01-03 16:30:00,                  46,                  47,                 47,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        184.35,           80, East-West   , -134.81
             33, Coimbatore  , 2024-01-03 18:00:00,                  61,                  64,                 64,                 65, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        207.05,          114, North-South , -158.63
             33, Coimbatore  , 2024-01-03 19:30:00,                  61,                  73,                 63,                 71, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        208.25,          128, East-West   , -163.35
             33, Coimbatore  , 2024-01-03 21:00:00,                  17,                  20,                 16,                 18, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.11,           16, North-South , -78.16
             33, Coimbatore  , 2024-01-03 22:30:00,                  18,                  18,                 17,                 19, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        126.88,            8, North-South , -78.63
             34, Coimbatore  , 2024-01-04 00:00:00,                  18,                  18,                 17,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        121.6 ,           12, East-West   , -76.76
             34, Coimbatore  , 2024-01-04 01:30:00,                  17,                  20,                 18,                 19, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        140.69,            6, North-South , -86.31
             34, Coimbatore  , 2024-01-04 03:00:00,                  17,                  18,                 18,                 19, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.49,            9, North-South , -72.09
             34, Coimbatore  , 2024-01-04 04:30:00,                  19,                  19,                 19,                 18, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.67,           11, East-West   , -77.1
             34, Coimbatore  , 2024-01-04 06:00:00,                  16,                  19,                 18,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.46,            6, East-West   , -73.57
             34, Coimbatore  , 2024-01-04 07:30:00,                  71,                  65,                 68,                 77, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.75,          141, East-West   , -168.75
             34, Coimbatore  , 2024-01-04 09:00:00,                  48,                  45,                 45,                 42, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        177.83,           68, North-South , -127.1
             34, Coimbatore  , 2024-01-04 10:30:00,                  43,                  49,                 47,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        178.53,           72, North-South , -128.72
             34, Coimbatore  , 2024-01-04 12:00:00,                  62,                  65,                 59,                 58, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.97,          104, North-South , -157.88
             34, Coimbatore  , 2024-01-04 13:30:00,                  60,                  63,                 63,                 58, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        213.39,          104, East-West   , -159.24
             34, Coimbatore  , 2024-01-04 15:00:00,                  49,                  51,                 51,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        186.72,           91, East-West   , -139.43
             34, Coimbatore  , 2024-01-04 16:30:00,                  51,                  47,                 50,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        184.41,           81, North-South , -135.05
             34, Coimbatore  , 2024-01-04 18:00:00,                  67,                  63,                 73,                 70, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        217.57,          133, North-South , -170.74
